generation  	alive.rpl   	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1703        	1           	11          	0.8809      	0.8818      
1704        	1           	11          	0.8818      	0.8816      
1705        	1           	11          	0.8855      	0.8813      
1706        	1           	11          	0.8809      	0.8813      
1707        	1           	11          	0.8822      	0.8824      
1708        	1           	11          	0.8889      	0.8818      
1709        	1           	11          	0.8821      	0.882       
1710        	1           	11          	0.8833      	0.8821      
1711        	1           	11          	0.8816      	0.8822      
1712        	1           	11          	0.889       	0.8825      
1713        	1           	11          	0.8854      	0.8817      
1714        	1           	11          	0.8782      	0.8821      
1715        	1           	11          	0.8839      	0.8818      
1716        	1           	11          	0.8835      	0.882       
1717        	1           	11          	0.8831      	0.8823      
1718        	1           	11          	0.8835      	0.8818      
1719        	1           	11          	0.8844      	0.8817      
1720        	1           	11          	0.8911      	0.8811      
1721        	1           	11          	0.8838      	0.8819      
1722        	1           	11          	0.8782      	0.8814      
1723        	1           	11          	0.8834      	0.8815      
1724        	1           	11          	0.88        	0.8805      
1725        	1           	11          	0.8843      	0.8802      
1726        	1           	11          	0.8813      	0.881       
1727        	1           	11          	0.883       	0.881       
1728        	1           	11          	0.8873      	0.8812      
1729        	1           	11          	0.8813      	0.8824      
1730        	1           	11          	0.882       	0.8822      
1731        	1           	11          	0.8772      	0.8823      
1732        	1           	11          	0.8838      	0.8826      
1733        	1           	11          	0.8831      	0.8829      
1734        	1           	11          	0.8819      	0.8845      
1735        	1           	11          	0.8851      	0.8847      
1736        	1           	11          	0.8885      	0.8852      
1737        	1           	11          	0.8815      	0.8857      
1738        	1           	11          	0.8849      	0.8864      
1739        	1           	11          	0.8862      	0.8863      
1740        	1           	11          	0.8867      	0.8869      
1741        	1           	11          	0.8852      	0.8865      
1742        	1           	11          	0.8889      	0.8861      
1743        	1           	11          	0.8814      	0.8866      
1744        	1           	11          	0.8901      	0.8868      
1745        	1           	11          	0.8834      	0.8865      
1746        	1           	11          	0.8837      	0.8854      
1747        	1           	11          	0.8823      	0.886       
1748        	1           	11          	0.8894      	0.8864      
1749        	1           	11          	0.8818      	0.8852      
1750        	1           	11          	0.8893      	0.8849      
1751        	1           	11          	0.885       	0.8846      
1752        	1           	11          	0.8808      	0.8839      
1753        	1           	11          	0.8855      	0.8834      
1754        	1           	11          	0.8788      	0.8824      
1755        	1           	11          	0.8809      	0.882       
