replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	662         	8           	0.6012      	0.5993      
1           	663         	8           	0.5983      	0.5988      
1           	664         	8           	0.6036      	0.5989      
1           	665         	8           	0.5983      	0.598       
1           	666         	8           	0.6061      	0.6013      
1           	667         	8           	0.6002      	0.6034      
1           	668         	8           	0.6037      	0.6045      
1           	669         	8           	0.5995      	0.6056      
1           	670         	8           	0.6141      	0.6096      
1           	671         	8           	0.6054      	0.6064      
1           	672         	8           	0.6028      	0.6037      
1           	673         	8           	0.6038      	0.6029      
1           	674         	8           	0.6083      	0.603       
1           	675         	8           	0.5958      	0.5997      
1           	676         	8           	0.6033      	0.6022      
1           	677         	8           	0.6033      	0.6017      
1           	678         	8           	0.6031      	0.601       
1           	679         	8           	0.5912      	0.5953      
1           	680         	8           	0.5852      	0.5933      
1           	681         	8           	0.5965      	0.5945      
