replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	671         	7           	0.5735      	0.5724      
1           	672         	7           	0.5728      	0.5753      
1           	673         	7           	0.5686      	0.5762      
1           	674         	7           	0.5742      	0.5717      
1           	675         	7           	0.5821      	0.5699      
1           	676         	7           	0.5605      	0.5696      
1           	677         	7           	0.5719      	0.5696      
1           	678         	7           	0.5737      	0.5738      
1           	679         	7           	0.5772      	0.577       
1           	680         	7           	0.5794      	0.5778      
1           	681         	7           	0.5819      	0.5817      
1           	682         	7           	0.5777      	0.5805      
1           	683         	7           	0.5831      	0.5821      
1           	684         	7           	0.5801      	0.5811      
1           	685         	7           	0.5775      	0.5779      
1           	686         	7           	0.5764      	0.5778      
1           	687         	7           	0.5843      	0.5801      
1           	688         	7           	0.5805      	0.5825      
1           	689         	7           	0.5853      	0.5824      
1           	690         	7           	0.5921      	0.5846      
1           	691         	8           	0.5839      	0.5919      
1           	692         	8           	0.5897      	0.5943      
